series_id,game_id,round_id,map_name,round_num,source_subset,y_true,ct_win_probability,t_win_probability,predicted_label,correct,ct_score,t_score,score_diff_ct,ct_eq_value,t_eq_value,eq_value_diff_ct,ct_cash,t_cash,cash_diff_ct,ct_armor,t_armor,armor_diff_ct,ct_helmets,t_helmets,helmet_diff_ct,ct_defuse_kits,ct_grenades,t_grenades,grenade_diff_ct,ct_ak47,t_ak47,ct_m4a4,t_m4a4,ct_m4a1_s,t_m4a1_s,ct_awp,t_awp,awp_diff_ct,ct_rifles,t_rifles,rifle_diff_ct,ct_smgs,t_smgs,smg_diff_ct,first_kill_side,first_death_side,first_kill_weapon,first_kill_headshot,first_kill_time,round_stage,equipment_band,assigned_side_probability,predicted_side,actual_winner,pre_round_pattern,outcome_pattern,predicted_side_won_first_kill
be095e82-910f-4359-9faa-5210cf91770b,online:5633823e-59b6-4e4a-91e7-e20d1697ab2e,online:5633823e-59b6-4e4a-91e7-e20d1697ab2e_6,de_ancient,6,online,1,0.16387525,0.8361248,0,False,1,4,-3,6200,26250,-20050,13150,16750,-3600,1,5,-4,1,5,-4,0,3,16,-13,0,3,0,0,1,0,0,1,-1,1,3,-2,0,1,-1,CT,T,USP-S,0.0,15.6640625,early_01_10,t_major,0.83612475,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
5a4c75ca-ed01-4d01-8d2c-97409a9f5113,lan:88551554-2186-4d7e-95c2-f7f22e543d9f,lan:88551554-2186-4d7e-95c2-f7f22e543d9f_7,de_nuke,7,lan,0,0.83596134,0.16403866,1,False,5,1,4,30500,7700,22800,14750,8400,6350,5,4,1,4,0,4,4,19,7,12,0,0,0,0,4,0,1,0,1,4,0,4,0,0,0,T,CT,Tec-9,1.0,29.677165354330707,early_01_10,ct_major,0.83596134,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
63e0d98d-fd95-4698-9d12-808508005ee2,online:1f4b1506-6f45-43ee-8b4c-82961eb4bd5b,online:1f4b1506-6f45-43ee-8b4c-82961eb4bd5b_20,de_vertigo,20,online,0,0.83593893,0.16406107,1,False,13,6,7,28700,7200,21500,5500,11400,-5900,5,2,3,5,1,4,3,18,5,13,1,0,1,0,1,0,1,0,1,4,0,4,0,1,-1,T,CT,Desert Eagle,1.0,59.9296875,middle_11_20,ct_major,0.83593893,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,online:03a8bf0e-ec7f-4766-aefb-af87f63d5d10,online:03a8bf0e-ec7f-4766-aefb-af87f63d5d10_24,de_ancient,24,online,1,0.1649663,0.8350337,0,False,10,13,-3,5650,27050,-21400,9800,6550,3250,1,5,-4,0,5,-5,0,2,15,-13,0,4,0,0,1,0,0,1,-1,1,4,-3,0,0,0,CT,T,M4A1,0.0,19.716535433070867,late_21_plus,t_major,0.8350337,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
7661436d-fb0d-44ba-859a-02946733736c,lan:54d9b5f2-f079-4ce9-8a78-06beae802c29,lan:54d9b5f2-f079-4ce9-8a78-06beae802c29_3,de_mirage,3,lan,0,0.8327668,0.16723323,1,False,1,1,0,26700,7850,18850,1400,400,1000,5,5,0,5,2,3,3,13,3,10,2,0,1,0,2,0,0,0,0,5,0,5,0,0,0,CT,T,HE Grenade,0.0,17.5,early_01_10,ct_major,0.8327668,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
af3b36e5-3abf-4ba2-8513-786e06f2adb2,online:5d167f7f-32d8-4b5f-922d-8f636a2553d1,online:5d167f7f-32d8-4b5f-922d-8f636a2553d1_13,de_vertigo,13,online,1,0.16760889,0.83239114,0,False,5,7,-2,6350,27850,-21500,12300,24550,-12250,3,5,-2,0,5,-5,0,3,17,-14,0,4,0,0,0,0,0,1,-1,0,4,-4,0,0,0,CT,T,Desert Eagle,0.0,26.0625,middle_11_20,t_major,0.83239111,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
8ddb1672-ae23-4ad0-b41b-25add199cd3b,lan:23976615-8f5e-46df-8d90-b37f3c3a717f,lan:23976615-8f5e-46df-8d90-b37f3c3a717f_14,de_mirage,14,lan,1,0.16772954,0.83227044,0,False,8,5,3,5800,25050,-19250,11100,8800,2300,1,5,-4,1,4,-3,1,1,16,-15,1,5,0,0,0,0,0,0,0,1,5,-4,0,0,0,CT,T,AK-47,1.0,12.4609375,middle_11_20,t_major,0.8322704599999999,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
1d78bfe0-e598-4a95-b5c0-2227e976dc5d,online:946b0351-728d-41c6-9964-9b20f21df71d,online:946b0351-728d-41c6-9964-9b20f21df71d_11,de_ancient,11,online,0,0.83131266,0.16868734,1,False,9,1,8,32100,6650,25450,36750,9350,27400,5,2,3,4,1,3,4,20,2,18,0,1,3,0,0,0,1,0,1,4,1,3,0,0,0,T,CT,AK-47,1.0,36.1015625,middle_11_20,ct_major,0.83131266,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
689b4e82-473b-4e35-a0c8-e23edc2dbb23,lan:325cac78-4ca2-4a8d-bb7f-441320ce69d4,lan:325cac78-4ca2-4a8d-bb7f-441320ce69d4_20,de_inferno,20,lan,1,0.1693433,0.8306567,0,False,9,10,-1,8000,25400,-17400,11450,16750,-5300,2,5,-3,1,5,-4,1,0,17,-17,0,5,0,0,1,0,0,0,0,2,5,-3,0,0,0,T,CT,AK-47,0.0,27.640625,middle_11_20,t_major,0.8306567,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
9fd865ed-83a5-4e92-9886-17ac876218d2,lan:fa7054c1-e789-4750-8b22-048b44846789,lan:fa7054c1-e789-4750-8b22-048b44846789_8,de_inferno,8,lan,1,0.1699714,0.8300286,0,False,3,4,-1,7850,25400,-17550,12000,8400,3600,1,5,-4,1,5,-4,0,2,16,-14,0,5,0,0,0,1,1,0,1,0,5,-5,0,0,0,CT,T,AWP,0.0,36.77165354330709,early_01_10,t_major,0.8300286,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
e1c9c5ad-216e-4674-8c5f-695866d5401d,online:27c25a08-f762-4d91-905e-bfeeadda6fe5,online:27c25a08-f762-4d91-905e-bfeeadda6fe5_10,de_dust2,10,online,1,0.17056201,0.829438,0,False,6,3,3,4950,27200,-22250,12250,18000,-5750,3,5,-2,0,4,-4,0,2,16,-14,0,3,0,1,0,0,0,1,-1,0,4,-4,0,0,0,CT,T,Desert Eagle,1.0,16.559055118110237,early_01_10,t_major,0.82943799,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
343edef3-916d-4f85-93b4-3b32c0c70d00,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3,lan:f912d2b7-3bec-47a2-9609-0ab73fb263e3_13,de_mirage,13,lan,1,0.17127919,0.8287208,0,False,7,5,2,6350,25500,-19150,9500,18650,-9150,3,5,-2,0,5,-5,0,3,15,-12,0,3,0,0,0,0,0,1,-1,0,3,-3,0,1,-1,CT,T,Desert Eagle,0.0,16.834645669291337,middle_11_20,t_major,0.82872081,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
0c0e9b95-be5b-4ff6-865f-141d714baa5c,online:724ce624-b303-4a1f-9180-7446ddb137ca,online:724ce624-b303-4a1f-9180-7446ddb137ca_13,de_ancient,13,online,1,0.17245658,0.82754344,0,False,8,4,4,5700,27050,-21350,13250,11100,2150,1,5,-4,1,5,-4,0,1,15,-14,0,4,1,0,0,0,0,1,-1,1,4,-3,0,0,0,CT,T,Desert Eagle,1.0,53.77952755905512,middle_11_20,t_major,0.82754342,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
58e04be8-d9d5-4031-adda-bec6a4af79b9,online:3f804500-94e5-46bb-9e90-d93b04df2acb,online:3f804500-94e5-46bb-9e90-d93b04df2acb_18,de_mirage,18,online,0,0.8260724,0.1739276,1,False,5,12,-7,24850,7350,17500,8300,650,7650,5,4,1,5,1,4,2,10,3,7,2,0,0,0,2,0,0,0,0,5,0,5,0,0,0,CT,T,M4A1,1.0,13.10236220472441,middle_11_20,ct_major,0.8260724,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
e0bf3c83-af14-4f74-aa93-827dc28d9c11,lan:7a9edc0c-869b-4e11-9d6b-7487f599ca91,lan:7a9edc0c-869b-4e11-9d6b-7487f599ca91_19,de_nuke,19,lan,0,0.82562363,0.17437637,1,False,11,7,4,29850,6700,23150,24150,9250,14900,5,3,2,5,1,4,4,19,8,11,2,0,0,0,0,0,1,0,1,4,0,4,0,0,0,CT,T,AK-47,0.0,24.023622047244096,middle_11_20,ct_major,0.82562363,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
15a7cd5c-2104-42cd-bac4-eae9d1083d19,online:a314368f-f7f9-42b0-b497-fc60716dcaa7,online:a314368f-f7f9-42b0-b497-fc60716dcaa7_21,de_inferno,21,online,1,0.17503095,0.82496905,0,False,7,13,-6,8250,27450,-19200,9350,20150,-10800,3,5,-2,0,5,-5,0,8,18,-10,0,4,0,0,0,0,0,1,-1,0,4,-4,0,0,0,T,CT,AK-47,0.0,13.8984375,late_21_plus,t_major,0.82496905,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
bdada140-b48c-4be0-93c3-ce2cd7973eed,online:e941205c-0716-43ea-9836-3ad863fc2193,online:e941205c-0716-43ea-9836-3ad863fc2193_3,de_mirage,3,online,1,0.17673975,0.82326025,0,False,0,2,-2,6000,20800,-14800,12550,11600,950,2,5,-3,2,5,-3,0,3,16,-13,0,2,0,0,0,0,0,0,0,1,4,-3,0,0,0,T,CT,AK-47,0.0,35.390625,early_01_10,t_major,0.82326025,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
15a7cd5c-2104-42cd-bac4-eae9d1083d19,online:a314368f-f7f9-42b0-b497-fc60716dcaa7,online:a314368f-f7f9-42b0-b497-fc60716dcaa7_14,de_inferno,14,online,1,0.17689554,0.82310444,0,False,6,7,-1,5950,19750,-13800,6150,5350,800,2,5,-3,0,5,-5,0,1,19,-18,0,1,0,0,0,0,0,0,0,1,2,-1,0,1,-1,T,CT,AK-47,0.0,23.0703125,middle_11_20,t_major,0.82310446,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
bc33710d-1499-4a28-b981-ad5b0eb061a1,lan:a8fce09e-c381-4133-9c08-c257edb26843,lan:a8fce09e-c381-4133-9c08-c257edb26843_4,de_nuke,4,lan,0,0.8230106,0.17698938,1,False,3,0,3,30850,8700,22150,6450,11650,-5200,5,4,1,5,2,3,4,19,9,10,1,0,1,0,2,0,1,0,1,4,0,4,0,0,0,T,CT,Tec-9,0.0,26.0546875,early_01_10,ct_major,0.8230106,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
af3b36e5-3abf-4ba2-8513-786e06f2adb2,online:5d167f7f-32d8-4b5f-922d-8f636a2553d1,online:5d167f7f-32d8-4b5f-922d-8f636a2553d1_18,de_vertigo,18,online,0,0.8228255,0.17717451,1,False,9,8,1,24550,7200,17350,2150,10300,-8150,5,4,1,5,0,5,3,16,4,12,0,0,2,0,0,0,0,0,0,4,0,4,0,0,0,T,CT,Desert Eagle,1.0,42.0859375,middle_11_20,ct_major,0.8228255,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
53a0fb0a-ab1f-46ab-959b-2244a711db8b,lan:ba311429-f82d-4d6e-9cdb-1cc982c2808b,lan:ba311429-f82d-4d6e-9cdb-1cc982c2808b_11,de_nuke,11,lan,1,0.17728283,0.8227172,0,False,2,8,-6,7200,25000,-17800,12550,26450,-13900,2,5,-3,0,5,-5,0,1,15,-14,0,5,1,0,0,0,0,0,0,1,5,-4,0,0,0,CT,T,M4A4,1.0,14.78125,middle_11_20,t_major,0.82271717,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
c061918a-87ee-477d-afcc-12dab5a769ae,online:1eedeeca-4400-41a5-a861-22e88435b473,online:1eedeeca-4400-41a5-a861-22e88435b473_11,de_train,11,online,0,0.8225389,0.17746109,1,False,6,4,2,35400,7250,28150,40000,12300,27700,5,3,2,5,2,3,5,19,6,13,0,0,2,0,0,0,2,0,2,3,0,3,0,0,0,CT,T,M4A4,0.0,14.795275590551181,middle_11_20,ct_major,0.8225389,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
58e04be8-d9d5-4031-adda-bec6a4af79b9,online:3f804500-94e5-46bb-9e90-d93b04df2acb,online:3f804500-94e5-46bb-9e90-d93b04df2acb_24,de_mirage,24,online,0,0.81255114,0.18744886,1,False,9,14,-5,31900,7100,24800,22600,8050,14550,5,3,2,5,1,4,4,19,6,13,2,0,0,0,0,0,2,0,2,2,0,2,0,0,0,CT,T,AWP,0.0,24.41732283464567,late_21_plus,ct_major,0.81255114,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5,online:478d378e-e7c1-4d64-a3f3-679ee18f27b5_13,de_nuke,13,online,0,0.812133,0.18786699,1,False,8,4,4,31750,8450,23300,34300,14200,20100,5,5,0,5,2,3,5,19,7,12,1,0,2,0,1,0,1,0,1,4,0,4,0,0,0,T,CT,Tec-9,0.0,14.3125,middle_11_20,ct_major,0.812133,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
1d78bfe0-e598-4a95-b5c0-2227e976dc5d,online:946b0351-728d-41c6-9964-9b20f21df71d,online:946b0351-728d-41c6-9964-9b20f21df71d_28,de_ancient,28,online,0,0.81116545,0.18883455,1,False,13,14,-1,33500,8900,24600,13200,11150,2050,5,5,0,5,1,4,5,19,9,10,1,0,2,0,0,0,2,0,2,3,0,3,0,0,0,CT,T,M4A4,1.0,18.7265625,late_21_plus,ct_major,0.81116545,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
3fdfe442-5a69-41bf-af87-69fccfafab9c,lan:2e3f0986-b3ba-4bc5-bcf9-4b24a6e22a5a,lan:2e3f0986-b3ba-4bc5-bcf9-4b24a6e22a5a_3,de_dust2,3,lan,1,0.1888546,0.8111454,0,False,0,2,-2,7300,19250,-11950,12350,12750,-400,1,5,-4,1,5,-4,0,3,17,-14,0,1,0,0,0,0,0,0,0,0,3,-3,0,1,-1,CT,T,SSG 08,0.0,42.546875,early_01_10,t_major,0.8111454,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
8fadbb13-3728-4211-b0eb-cd4075a60218,lan:44d5e289-b224-43ae-aaf2-3d79accc7909,lan:44d5e289-b224-43ae-aaf2-3d79accc7909_12,de_nuke,12,lan,1,0.18913655,0.81086344,0,False,4,7,-3,6800,27850,-21050,9850,35100,-25250,3,5,-2,1,5,-4,0,5,18,-13,0,4,0,0,0,0,0,1,-1,0,4,-4,0,0,0,CT,T,P250,0.0,33.99212598425197,middle_11_20,t_major,0.81086345,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
a997b20a-a1e1-4c8f-9624-8aa733a72ded,online:05964cbb-8d63-4751-9749-e72e67a4202e,online:05964cbb-8d63-4751-9749-e72e67a4202e_7,de_nuke,7,online,1,0.18973814,0.81026185,0,False,0,6,-6,7050,25700,-18650,12000,31000,-19000,3,5,-2,0,5,-5,0,7,17,-10,0,5,0,0,0,0,0,0,0,0,5,-5,0,0,0,T,CT,AK-47,1.0,15.874015748031496,early_01_10,t_major,0.81026186,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
90da2c53-5a02-4f16-8abe-f2235da5ffbd,online:dec3fdbe-6a24-4e62-b26a-2bc946584144,online:dec3fdbe-6a24-4e62-b26a-2bc946584144_14,de_inferno,14,online,0,0.8086596,0.19134039,1,False,11,2,9,31850,8350,23500,23600,7350,16250,5,4,1,5,1,4,5,18,10,8,1,0,3,0,0,0,1,0,1,4,0,4,0,0,0,T,CT,Desert Eagle,1.0,12.614173228346457,middle_11_20,ct_major,0.8086596,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
85287401-1b17-44d6-8062-4376ffe0f057,online:44c564ed-d9c2-4de5-ac33-c51df55ec99e,online:44c564ed-d9c2-4de5-ac33-c51df55ec99e_19,de_inferno,19,online,0,0.80728436,0.19271564,1,False,6,12,-6,26400,7850,18550,16100,7650,8450,5,4,1,5,1,4,2,19,5,14,1,0,2,0,0,0,1,0,1,3,0,3,1,0,1,T,CT,Desert Eagle,1.0,40.7421875,middle_11_20,ct_major,0.80728436,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
c7f0e145-6303-40e6-9b79-ab0f825db57d,online:178eb7eb-2dd3-4394-9a5e-232c52ae0cdb,online:178eb7eb-2dd3-4394-9a5e-232c52ae0cdb_14,de_nuke,14,online,0,0.8065315,0.19346851,1,False,7,6,1,31950,9600,22350,19550,9100,10450,5,4,1,5,2,3,5,17,11,6,2,0,3,0,0,0,1,0,1,4,0,4,0,0,0,T,CT,Tec-9,1.0,28.944881889763778,middle_11_20,ct_major,0.8065315,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
4a71cdc5-d58e-464b-8d0d-fa5fa7c80762,lan:ea2b2694-ac14-4ab9-b790-4d08c1555edd,lan:ea2b2694-ac14-4ab9-b790-4d08c1555edd_10,de_vertigo,10,lan,1,0.19366695,0.80633307,0,False,1,8,-7,7100,23550,-16450,11650,27150,-15500,3,5,-2,1,5,-4,0,6,17,-11,0,4,0,0,0,0,0,0,0,0,4,-4,0,1,-1,CT,T,HE Grenade,0.0,15.4140625,early_01_10,t_major,0.80633305,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
8ddb1672-ae23-4ad0-b41b-25add199cd3b,lan:23976615-8f5e-46df-8d90-b37f3c3a717f,lan:23976615-8f5e-46df-8d90-b37f3c3a717f_6,de_mirage,6,lan,1,0.19388284,0.8061172,0,False,4,1,3,9000,26800,-17800,12300,5500,6800,1,5,-4,0,4,-4,0,5,16,-11,0,4,0,0,0,0,1,1,0,0,4,-4,0,0,0,T,CT,AWP,0.0,12.84375,early_01_10,t_major,0.80611716,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
79e16b64-6722-4b8d-b38a-95463d6315b9,lan:e8eff408-f08e-4798-9d7f-807375662fce,lan:e8eff408-f08e-4798-9d7f-807375662fce_14,de_nuke,14,lan,1,0.19398098,0.806019,0,False,9,4,5,8550,27250,-18700,9950,7300,2650,2,5,-3,1,5,-4,1,2,17,-15,0,4,0,0,0,0,1,1,0,0,4,-4,0,0,0,T,CT,AK-47,0.0,16.858267716535433,middle_11_20,t_major,0.80601902,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
c9feb32c-ed8d-46a9-b620-380f6dfff501,online:7c898eb3-1e97-4e18-aece-3d1a6fc6b732,online:7c898eb3-1e97-4e18-aece-3d1a6fc6b732_9,de_mirage,9,online,0,0.80595905,0.19404095,1,False,4,4,0,33500,9750,23750,23450,10900,12550,5,4,1,5,2,3,4,19,9,10,0,0,2,0,0,0,2,0,2,3,0,3,0,1,-1,T,CT,Tec-9,0.0,14.196850393700787,early_01_10,ct_major,0.80595905,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
212c63aa-15f9-44e0-94f3-53d43be53c10,online:97926fdf-5199-4e47-beb3-91a8d251b50f,online:97926fdf-5199-4e47-beb3-91a8d251b50f_8,de_inferno,8,online,0,0.80517966,0.19482034,1,False,6,1,5,30350,9050,21300,18950,9200,9750,5,5,0,5,2,3,3,20,7,13,2,0,2,0,0,0,1,0,1,4,0,4,0,0,0,CT,T,M4A4,1.0,12.535433070866143,early_01_10,ct_major,0.80517966,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
28c6914e-e018-4d50-82f0-84082ae40d60,lan:7bd3ccfd-d101-4972-8e54-230434c33ceb,lan:7bd3ccfd-d101-4972-8e54-230434c33ceb_8,de_mirage,8,lan,1,0.19681539,0.8031846,0,False,4,3,1,8350,25650,-17300,10150,12100,-1950,2,5,-3,0,5,-5,0,3,18,-15,0,2,1,0,0,0,0,1,-1,2,4,-2,0,0,0,CT,T,FAMAS,0.0,70.88188976377953,early_01_10,t_major,0.80318461,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
15a7381f-9702-4a37-8a26-aa83969fe385,online:23fc15d9-7970-4179-80cf-7a74383472fd,online:23fc15d9-7970-4179-80cf-7a74383472fd_10,de_inferno,10,online,1,0.19709408,0.8029059,0,False,1,8,-7,9600,26300,-16700,11650,5900,5750,3,5,-2,0,5,-5,0,4,16,-12,0,4,0,0,0,0,0,1,-1,1,4,-3,2,0,2,CT,T,MP9,1.0,14.307086614173228,early_01_10,t_major,0.8029059199999999,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
19bf268e-607c-4425-8aab-0cbe198578a2,lan:e3fcd704-cce3-460a-b56c-d74244951e1a,lan:e3fcd704-cce3-460a-b56c-d74244951e1a_12,de_mirage,12,lan,0,0.8021719,0.19782811,1,False,9,2,7,33500,10000,23500,18250,9450,8800,5,4,1,5,2,3,5,20,6,14,1,1,1,0,1,0,2,0,2,3,1,2,0,0,0,CT,T,AWP,0.0,28.905511811023622,middle_11_20,ct_major,0.8021719,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
bc33710d-1499-4a28-b981-ad5b0eb061a1,lan:05a57319-2185-4a18-9ad8-89b078bc48cb,lan:05a57319-2185-4a18-9ad8-89b078bc48cb_14,de_inferno,14,lan,1,0.1980567,0.8019433,0,False,4,9,-5,10250,24500,-14250,10250,8350,1900,2,5,-3,1,5,-4,0,2,17,-15,1,3,0,0,1,1,0,0,0,2,5,-3,0,0,0,T,CT,AK-47,1.0,51.07086614173228,middle_11_20,t_major,0.8019433,T,CT,favored_side_major_equipment_upset,predicted_favorite_lost_after_first_kill,True
cd39478e-f125-44c7-bdeb-90ba52fed8a3,lan:fe5f9da6-2d03-4b91-9786-425ce96f2631,lan:fe5f9da6-2d03-4b91-9786-425ce96f2631_10,de_inferno,10,lan,0,0.801742,0.19825798,1,False,3,6,-3,30600,8150,22450,16450,9200,7250,5,2,3,4,1,3,3,16,7,9,2,1,1,0,0,0,1,0,1,5,1,4,0,0,0,T,CT,AK-47,0.0,59.734375,early_01_10,ct_major,0.801742,CT,T,favored_side_major_equipment_upset,predicted_favorite_lost_first_kill,False
