series_id,game_id,round_id,y_true,ct_win_probability,predicted_label,ct_win,map_name,round_num,eq_value_diff_ct,first_kill_time,first_kill_advantage_ct,first_kill_weapon,first_kill_headshot,source_subset,round_stage,equipment_band,first_kill_time_band,first_kill_weapon_family,first_kill_side,first_kill_headshot_label,t_win_probability,correct,assigned_side_probability,predicted_side,actual_winner,signal_pattern
6a2d54ef-429f-4236-9501-60e7549f32ce,online:0240b0da-b2d9-40fb-9332-f3134243d2b6,online:0240b0da-b2d9-40fb-9332-f3134243d2b6_30,0,0.8246966600418091,1,0,de_inferno,30,15850,19.296875,1,M4A1,0,online,late_21_plus,ct_major,normal_15_30,rifle,CT,non_headshot,0.17530333995819092,False,0.8246966600418091,CT,T,first_kill_and_equipment_agree
8082f038-999c-4cc0-9219-e4f2f47737d1,online:05a16775-e73e-4e11-8fb5-ad40e9754394,online:05a16775-e73e-4e11-8fb5-ad40e9754394_20,1,0.17693805694580078,0,1,de_mirage,20,-12350,40.22834645669291,-1,AK-47,0,online,middle_11_20,t_major,late_30_60,rifle,T,non_headshot,0.8230619430541992,False,0.8230619430541992,T,CT,first_kill_and_equipment_agree
3fdfe442-5a69-41bf-af87-69fccfafab9c,lan:2e3f0986-b3ba-4bc5-bcf9-4b24a6e22a5a,lan:2e3f0986-b3ba-4bc5-bcf9-4b24a6e22a5a_17,0,0.8229357004165649,1,0,de_dust2,17,7350,14.5859375,1,UMP-45,1,lan,middle_11_20,ct_major,fast_00_15,smg_shotgun,CT,headshot,0.17706429958343506,False,0.8229357004165649,CT,T,first_kill_and_equipment_agree
8fadbb13-3728-4211-b0eb-cd4075a60218,lan:8b5ef1ed-aec6-4730-a4e6-7502a552d1f5,lan:8b5ef1ed-aec6-4730-a4e6-7502a552d1f5_24,0,0.8218626379966736,1,0,de_vertigo,24,18050,22.796875,1,AK-47,1,lan,late_21_plus,ct_major,normal_15_30,rifle,CT,headshot,0.17813736200332642,False,0.8218626379966736,CT,T,first_kill_and_equipment_agree
7661436d-fb0d-44ba-859a-02946733736c,lan:c707514f-6eda-4e43-ade5-2a3056cfb38f,lan:c707514f-6eda-4e43-ade5-2a3056cfb38f_11,0,0.8208605051040649,1,0,de_nuke,11,17100,32.796875,1,AWP,0,lan,middle_11_20,ct_major,late_30_60,sniper,CT,non_headshot,0.17913949489593506,False,0.8208605051040649,CT,T,first_kill_and_equipment_agree
53a0fb0a-ab1f-46ab-959b-2244a711db8b,lan:8f11810d-012b-4a6e-84e6-c63dc210e6bc,lan:8f11810d-012b-4a6e-84e6-c63dc210e6bc_22,0,0.8193994164466858,1,0,de_inferno,22,10300,13.11023622047244,1,FAMAS,0,lan,late_21_plus,ct_major,fast_00_15,rifle,CT,non_headshot,0.1806005835533142,False,0.8193994164466858,CT,T,first_kill_and_equipment_agree
489338c2-71c4-4d7b-90f2-cb124986bd4b,lan:0badf0ff-a908-41bf-8f19-7205203afb5a,lan:0badf0ff-a908-41bf-8f19-7205203afb5a_23,0,0.8177966475486755,1,0,de_inferno,23,20500,19.21875,1,AK-47,0,lan,late_21_plus,ct_major,normal_15_30,rifle,CT,non_headshot,0.18220335245132446,False,0.8177966475486755,CT,T,first_kill_and_equipment_agree
0f222f22-1d61-48c7-92a7-0578174959ba,online:6f87123d-f8ab-4b80-94fb-83afdb2632f9,online:6f87123d-f8ab-4b80-94fb-83afdb2632f9_9,1,0.18221303820610046,0,1,de_mirage,9,-11550,31.708661417322833,-1,AK-47,0,online,early_01_10,t_major,late_30_60,rifle,T,non_headshot,0.8177869617938995,False,0.8177869617938995,T,CT,first_kill_and_equipment_agree
f9f86156-544c-4b95-b4ca-cb5b33386198,online:6ecde413-207c-4e25-8ac3-e98309ea1757,online:6ecde413-207c-4e25-8ac3-e98309ea1757_13,0,0.8155711889266968,1,0,de_overpass,13,11400,27.4296875,1,AWP,0,online,middle_11_20,ct_major,normal_15_30,sniper,CT,non_headshot,0.18442881107330322,False,0.8155711889266968,CT,T,first_kill_and_equipment_agree
a997b20a-a1e1-4c8f-9624-8aa733a72ded,online:05964cbb-8d63-4751-9749-e72e67a4202e,online:05964cbb-8d63-4751-9749-e72e67a4202e_23,0,0.8155310750007629,1,0,de_nuke,23,12550,12.377952755905511,1,AUG,1,online,late_21_plus,ct_major,fast_00_15,rifle,CT,headshot,0.18446892499923706,False,0.8155310750007629,CT,T,first_kill_and_equipment_agree
58e04be8-d9d5-4031-adda-bec6a4af79b9,online:3f804500-94e5-46bb-9e90-d93b04df2acb,online:3f804500-94e5-46bb-9e90-d93b04df2acb_15,0,0.8152405619621277,1,0,de_mirage,15,15000,44.74015748031496,1,AK-47,1,online,middle_11_20,ct_major,late_30_60,rifle,CT,headshot,0.18475943803787231,False,0.8152405619621277,CT,T,first_kill_and_equipment_agree
15a7cd5c-2104-42cd-bac4-eae9d1083d19,online:a314368f-f7f9-42b0-b497-fc60716dcaa7,online:a314368f-f7f9-42b0-b497-fc60716dcaa7_13,0,0.8143997192382812,1,0,de_inferno,13,6700,12.0,1,AWP,0,online,middle_11_20,ct_major,fast_00_15,sniper,CT,non_headshot,0.18560028076171875,False,0.8143997192382812,CT,T,first_kill_and_equipment_agree
19bf268e-607c-4425-8aab-0cbe198578a2,lan:e3fcd704-cce3-460a-b56c-d74244951e1a,lan:e3fcd704-cce3-460a-b56c-d74244951e1a_15,0,0.8131964802742004,1,0,de_mirage,15,14100,17.79527559055118,1,AWP,0,lan,middle_11_20,ct_major,normal_15_30,sniper,CT,non_headshot,0.18680351972579956,False,0.8131964802742004,CT,T,first_kill_and_equipment_agree
8f722ee5-ae05-43ce-abf5-46fcf3a0548c,lan:c06c92c3-d1ad-4e95-bdbe-da54828b67ee,lan:c06c92c3-d1ad-4e95-bdbe-da54828b67ee_13,0,0.8109048008918762,1,0,de_ancient,13,10300,13.8359375,1,M4A1,0,lan,middle_11_20,ct_major,fast_00_15,rifle,CT,non_headshot,0.18909519910812378,False,0.8109048008918762,CT,T,first_kill_and_equipment_agree
c061918a-87ee-477d-afcc-12dab5a769ae,online:25d1ece6-8169-419d-a231-9ad4b920ace3,online:25d1ece6-8169-419d-a231-9ad4b920ace3_2,1,0.19025738537311554,0,1,de_dust2,2,-6350,17.251968503937007,-1,MAC-10,1,online,early_01_10,t_major,normal_15_30,smg_shotgun,T,headshot,0.8097426146268845,False,0.8097426146268845,T,CT,first_kill_and_equipment_agree
641fd7e4-544b-4e92-8d2b-536a5825376c,online:948ddde3-3a34-47ff-a72b-b385457ea9a6,online:948ddde3-3a34-47ff-a72b-b385457ea9a6_18,1,0.19371220469474792,0,1,de_mirage,18,-19050,8.4921875,1,Desert Eagle,1,online,middle_11_20,t_major,fast_00_15,pistol,CT,headshot,0.8062877953052521,False,0.8062877953052521,T,CT,equipment_only
c061918a-87ee-477d-afcc-12dab5a769ae,online:25d1ece6-8169-419d-a231-9ad4b920ace3,online:25d1ece6-8169-419d-a231-9ad4b920ace3_25,1,0.1941094845533371,0,1,de_dust2,25,-25150,18.30708661417323,1,P250,1,online,late_21_plus,t_major,normal_15_30,pistol,CT,headshot,0.8058905154466629,False,0.8058905154466629,T,CT,equipment_only
3fdfe442-5a69-41bf-af87-69fccfafab9c,lan:d0f9b15f-d91c-4143-b76d-7915d1d87970,lan:d0f9b15f-d91c-4143-b76d-7915d1d87970_15,1,0.19587527215480804,0,1,de_inferno,15,-7000,36.5625,-1,AK-47,1,lan,middle_11_20,t_major,late_30_60,rifle,T,headshot,0.804124727845192,False,0.804124727845192,T,CT,first_kill_and_equipment_agree
1cb8b01a-f11e-4ef3-954d-5ce809b57506,online:70972405-a346-4742-8180-e4e79213eafe,online:70972405-a346-4742-8180-e4e79213eafe_21,0,0.8024699687957764,1,0,de_mirage,21,12250,20.30708661417323,1,AWP,0,online,late_21_plus,ct_major,normal_15_30,sniper,CT,non_headshot,0.19753003120422363,False,0.8024699687957764,CT,T,first_kill_and_equipment_agree
48fb8ae5-5342-44cc-bfc5-8957068d565e,online:2e7b5b87-ad49-40d5-a783-99ee519d419b,online:2e7b5b87-ad49-40d5-a783-99ee519d419b_15,1,0.198007270693779,0,1,de_inferno,15,-7750,10.15625,-1,AWP,0,online,middle_11_20,t_major,fast_00_15,sniper,T,non_headshot,0.801992729306221,False,0.801992729306221,T,CT,first_kill_and_equipment_agree
bb7fb8a7-1a8b-4990-bb6b-b42109cb3259,online:41129fbd-9725-4fd0-b606-aea7b76d3bf1,online:41129fbd-9725-4fd0-b606-aea7b76d3bf1_17,0,0.8015159368515015,1,0,de_overpass,17,6450,20.3984375,1,FAMAS,1,online,middle_11_20,ct_major,normal_15_30,rifle,CT,headshot,0.19848406314849854,False,0.8015159368515015,CT,T,first_kill_and_equipment_agree
531030c2-4aff-4456-bfc1-cb7580881fda,lan:a5f3c384-3005-4035-b3e5-c9ddd1d4baec,lan:a5f3c384-3005-4035-b3e5-c9ddd1d4baec_17,1,0.19989778101444244,0,1,de_inferno,17,-5500,14.6796875,-1,MAC-10,0,lan,middle_11_20,t_major,fast_00_15,smg_shotgun,T,non_headshot,0.8001022189855576,False,0.8001022189855576,T,CT,first_kill_and_equipment_agree
