series_id,game_id,round_id,y_true,ct_win_probability,predicted_label,ct_win,map_name,round_num,eq_value_diff_ct,first_kill_time,first_kill_advantage_ct,first_kill_weapon,first_kill_headshot,source_subset,round_stage,equipment_band,first_kill_time_band,first_kill_weapon_family,first_kill_side,first_kill_headshot_label,t_win_probability,correct,assigned_side_probability,predicted_side,actual_winner,signal_pattern
0f222f22-1d61-48c7-92a7-0578174959ba,online:6f87123d-f8ab-4b80-94fb-83afdb2632f9,online:6f87123d-f8ab-4b80-94fb-83afdb2632f9_9,1,0.1686098908723884,0,1,de_mirage,9,-11550,31.708661417322833,-1,AK-47,0,online,early_01_10,t_major,late_30_60,rifle,T,non_headshot,0.8313901091276116,False,0.8313901091276116,T,CT,first_kill_and_equipment_agree
1d78bfe0-e598-4a95-b5c0-2227e976dc5d,online:d2f318e2-eff6-40e6-bdc6-52868a1c92a2,online:d2f318e2-eff6-40e6-bdc6-52868a1c92a2_21,0,0.8290433673170352,1,0,de_overpass,21,16100,12.921875,1,AK-47,0,online,late_21_plus,ct_major,fast_00_15,rifle,CT,non_headshot,0.1709566326829648,False,0.8290433673170352,CT,T,first_kill_and_equipment_agree
53a0fb0a-ab1f-46ab-959b-2244a711db8b,lan:8f11810d-012b-4a6e-84e6-c63dc210e6bc,lan:8f11810d-012b-4a6e-84e6-c63dc210e6bc_22,0,0.8284938252286341,1,0,de_inferno,22,10300,13.11023622047244,1,FAMAS,0,lan,late_21_plus,ct_major,fast_00_15,rifle,CT,non_headshot,0.17150617477136587,False,0.8284938252286341,CT,T,first_kill_and_equipment_agree
7661436d-fb0d-44ba-859a-02946733736c,lan:c707514f-6eda-4e43-ade5-2a3056cfb38f,lan:c707514f-6eda-4e43-ade5-2a3056cfb38f_11,0,0.8282756270923674,1,0,de_nuke,11,17100,32.796875,1,AWP,0,lan,middle_11_20,ct_major,late_30_60,sniper,CT,non_headshot,0.17172437290763265,False,0.8282756270923674,CT,T,first_kill_and_equipment_agree
641fd7e4-544b-4e92-8d2b-536a5825376c,online:948ddde3-3a34-47ff-a72b-b385457ea9a6,online:948ddde3-3a34-47ff-a72b-b385457ea9a6_18,1,0.17208945347089885,0,1,de_mirage,18,-19050,8.4921875,1,Desert Eagle,1,online,middle_11_20,t_major,fast_00_15,pistol,CT,headshot,0.8279105465291011,False,0.8279105465291011,T,CT,equipment_only
a997b20a-a1e1-4c8f-9624-8aa733a72ded,online:05964cbb-8d63-4751-9749-e72e67a4202e,online:05964cbb-8d63-4751-9749-e72e67a4202e_23,0,0.825159870541143,1,0,de_nuke,23,12550,12.377952755905511,1,AUG,1,online,late_21_plus,ct_major,fast_00_15,rifle,CT,headshot,0.17484012945885696,False,0.825159870541143,CT,T,first_kill_and_equipment_agree
212c63aa-15f9-44e0-94f3-53d43be53c10,online:88f24cbb-894c-4030-9e96-65e8c01a928c,online:88f24cbb-894c-4030-9e96-65e8c01a928c_17,1,0.17601541619934008,0,1,de_overpass,17,-6750,43.976377952755904,-1,Galil AR,0,online,middle_11_20,t_major,late_30_60,rifle,T,non_headshot,0.8239845838006599,False,0.8239845838006599,T,CT,first_kill_and_equipment_agree
28c6914e-e018-4d50-82f0-84082ae40d60,lan:1cda2845-354c-4007-80f6-9c487a18d65d,lan:1cda2845-354c-4007-80f6-9c487a18d65d_24,0,0.8203983967797234,1,0,de_inferno,24,14250,11.771653543307087,1,M4A4,1,lan,late_21_plus,ct_major,fast_00_15,rifle,CT,headshot,0.17960160322027663,False,0.8203983967797234,CT,T,first_kill_and_equipment_agree
8fadbb13-3728-4211-b0eb-cd4075a60218,lan:8b5ef1ed-aec6-4730-a4e6-7502a552d1f5,lan:8b5ef1ed-aec6-4730-a4e6-7502a552d1f5_24,0,0.816589623702902,1,0,de_vertigo,24,18050,22.796875,1,AK-47,1,lan,late_21_plus,ct_major,normal_15_30,rifle,CT,headshot,0.183410376297098,False,0.816589623702902,CT,T,first_kill_and_equipment_agree
57d599be-a66b-4b05-8c92-944005b5ce6a,lan:c257e9d2-1d8a-485e-9332-8a41fb28abcd,lan:c257e9d2-1d8a-485e-9332-8a41fb28abcd_18,1,0.18513002293625486,0,1,de_ancient,18,-11050,10.496062992125983,-1,AK-47,0,lan,middle_11_20,t_major,fast_00_15,rifle,T,non_headshot,0.8148699770637451,False,0.8148699770637451,T,CT,first_kill_and_equipment_agree
8f722ee5-ae05-43ce-abf5-46fcf3a0548c,lan:c06c92c3-d1ad-4e95-bdbe-da54828b67ee,lan:c06c92c3-d1ad-4e95-bdbe-da54828b67ee_13,0,0.8111081382369969,1,0,de_ancient,13,10300,13.8359375,1,M4A1,0,lan,middle_11_20,ct_major,fast_00_15,rifle,CT,non_headshot,0.1888918617630031,False,0.8111081382369969,CT,T,first_kill_and_equipment_agree
9fd865ed-83a5-4e92-9886-17ac876218d2,lan:fa7054c1-e789-4750-8b22-048b44846789,lan:fa7054c1-e789-4750-8b22-048b44846789_3,0,0.8094987776135977,1,0,de_inferno,3,10100,58.71653543307087,1,MP9,1,lan,early_01_10,ct_major,late_30_60,smg_shotgun,CT,headshot,0.19050122238640232,False,0.8094987776135977,CT,T,first_kill_and_equipment_agree
58e04be8-d9d5-4031-adda-bec6a4af79b9,online:3f804500-94e5-46bb-9e90-d93b04df2acb,online:3f804500-94e5-46bb-9e90-d93b04df2acb_15,0,0.8087543767866252,1,0,de_mirage,15,15000,44.74015748031496,1,AK-47,1,online,middle_11_20,ct_major,late_30_60,rifle,CT,headshot,0.1912456232133748,False,0.8087543767866252,CT,T,first_kill_and_equipment_agree
68bb7414-29fc-44bb-b5ef-f0d079aa2b16,online:08d4ab5b-664a-4b20-aa47-ce913f2ab62d,online:08d4ab5b-664a-4b20-aa47-ce913f2ab62d_26,1,0.1927817501352397,0,1,de_nuke,26,-3650,14.765625,-1,AK-47,0,online,late_21_plus,t_moderate,fast_00_15,rifle,T,non_headshot,0.8072182498647603,False,0.8072182498647603,T,CT,first_kill_and_equipment_agree
bb7fb8a7-1a8b-4990-bb6b-b42109cb3259,online:41129fbd-9725-4fd0-b606-aea7b76d3bf1,online:41129fbd-9725-4fd0-b606-aea7b76d3bf1_17,0,0.8027532671121878,1,0,de_overpass,17,6450,20.3984375,1,FAMAS,1,online,middle_11_20,ct_major,normal_15_30,rifle,CT,headshot,0.19724673288781225,False,0.8027532671121878,CT,T,first_kill_and_equipment_agree
f9f86156-544c-4b95-b4ca-cb5b33386198,online:6ecde413-207c-4e25-8ac3-e98309ea1757,online:6ecde413-207c-4e25-8ac3-e98309ea1757_13,0,0.8023362111989885,1,0,de_overpass,13,11400,27.4296875,1,AWP,0,online,middle_11_20,ct_major,normal_15_30,sniper,CT,non_headshot,0.19766378880101154,False,0.8023362111989885,CT,T,first_kill_and_equipment_agree
3fdfe442-5a69-41bf-af87-69fccfafab9c,lan:d0f9b15f-d91c-4143-b76d-7915d1d87970,lan:d0f9b15f-d91c-4143-b76d-7915d1d87970_15,1,0.19915715312734497,0,1,de_inferno,15,-7000,36.5625,-1,AK-47,1,lan,middle_11_20,t_major,late_30_60,rifle,T,headshot,0.8008428468726551,False,0.8008428468726551,T,CT,first_kill_and_equipment_agree
48fb8ae5-5342-44cc-bfc5-8957068d565e,online:2e7b5b87-ad49-40d5-a783-99ee519d419b,online:2e7b5b87-ad49-40d5-a783-99ee519d419b_15,1,0.19923702110445182,0,1,de_inferno,15,-7750,10.15625,-1,AWP,0,online,middle_11_20,t_major,fast_00_15,sniper,T,non_headshot,0.8007629788955481,False,0.8007629788955481,T,CT,first_kill_and_equipment_agree
