series_id,split,game_count,round_count,ct_win_rate
70bdc7f9-4fe6-44cb-8909-68e07ccef8f1,train,2,58,0.5172413793103449
70d7d916-5647-4141-a705-b9bbc6e2093a,train,2,48,0.6666666666666666
712e12d1-66b6-4af3-bdfe-aff1ca25fc05,train,2,54,0.6481481481481481
714567b1-58d5-4ba8-b447-8d1415fb9034,train,3,80,0.6375
71c30b6b-48de-4199-9894-ed7fe4766306,val,2,45,0.5333333333333333
725103ae-e7e7-4c3c-ada4-e5df99021b38,train,2,55,0.4727272727272727
7259a93b-ce82-4d3b-9dae-bf9e5e0d830c,train,3,74,0.5
73515c5e-c4da-4eb1-a029-e0c679022469,train,1,36,0.4722222222222222
74507722-16f6-4790-86e7-eb72a12e61aa,train,3,72,0.6805555555555556
747526c1-f423-435f-8941-8064849b1c57,test,2,55,0.38181818181818183
74b51f2d-cd8b-4543-b111-90626f211a27,train,1,18,0.2777777777777778
74c321f4-c36a-4e1f-b0f6-22108699f07f,train,3,83,0.5421686746987951
74e37f16-c029-4153-aea2-4de32d75db8a,train,2,54,0.4074074074074074
74e92a0c-0c77-4e85-9cca-6f85ac15d5eb,train,2,39,0.46153846153846156
757cefd9-cdc3-4742-b1cc-994b4b04d891,train,1,25,0.36
760148de-bc79-4643-bbde-5d287d7ef8f2,train,2,54,0.6666666666666666
7661436d-fb0d-44ba-859a-02946733736c,test,4,99,0.5050505050505051
77220e9b-c52a-4d7d-85af-00fb55991d7b,train,2,49,0.4897959183673469
77318ad7-cafa-47af-95b3-02550974fb7d,val,2,54,0.7037037037037037
779ac45e-0be0-42e6-8991-a89ceb07fa42,train,2,58,0.5
779eca53-f7c0-4f9a-8012-45086c328254,val,3,85,0.4823529411764706
77b1ac58-e55f-4ec3-8cee-292a007abc4d,val,3,85,0.49411764705882355
7802f16e-0344-4ac9-b112-f11dc8595770,val,2,48,0.5833333333333334
790a5467-bdf8-4482-8634-59a3099d1be0,val,2,50,0.62
793b6389-3bc5-4cee-a9d9-9eb0e1cac195,val,1,22,0.5
79aa2eaa-6e42-40a1-b6df-0855c2f61e4a,train,2,57,0.5614035087719298
79b5ebf2-fab4-48bc-9697-5ba260b19226,train,2,51,0.43137254901960786
79e16b64-6722-4b8d-b38a-95463d6315b9,test,3,81,0.5308641975308642
7a73357b-0600-469a-889a-1c436f3f1289,train,1,30,0.5
7a767c73-e13a-4418-9a15-ff0f36555379,train,3,77,0.5064935064935064
7b520ade-d01f-4cdb-a60a-c8b5d84594ba,train,3,82,0.524390243902439
7b5d011a-e649-4ff9-9d40-134ad304d9b8,train,1,18,0.7222222222222222
7c0b7a62-2a6f-4c67-9588-72677bbe6108,train,2,49,0.4489795918367347
7c751bbc-15d2-432d-8022-5751f554a8c4,train,3,78,0.38461538461538464
7c8a5035-a5fa-4107-964d-bd599c353165,val,2,53,0.4339622641509434
7d03108f-c00e-4ab8-a03f-4e34fc85cf81,train,3,102,0.4019607843137255
7d979656-f618-428a-8323-51c28b83a9c0,train,2,74,0.6486486486486487
7d9bbf52-6bff-4091-a333-5f792ab07b55,train,1,27,0.4444444444444444
7e21d031-7bf8-4a49-bb48-4855ab534a04,train,1,26,0.5769230769230769
7e65dcb2-d1d8-4ba5-b332-ab99a500cb21,train,2,52,0.4423076923076923
7ea4b92b-b519-4560-9aff-d9af03223198,train,2,69,0.5507246376811594
7f28f209-585f-4842-aad3-10f8dbf3d839,train,2,53,0.5660377358490566
7f3483ba-c1d3-4711-a1bd-aad888acb4d9,train,3,75,0.41333333333333333
7f406641-6030-42c8-98c3-c82ecd7f1240,val,1,24,0.625
7f96daf3-7985-4f41-b4cf-664337a51cd4,train,2,70,0.45714285714285713
8082f038-999c-4cc0-9219-e4f2f47737d1,test,2,53,0.2830188679245283
80eb520e-2a10-4a7c-b1b7-516146ed26fb,train,3,80,0.5625
8129e6d8-7fd0-4537-bbbe-e08bd0c8779e,train,1,36,0.5277777777777778
816d9997-d36b-4e44-bb72-ec83d3efcd98,train,1,30,0.6333333333333333
816e1612-9d2e-4893-af23-bda90c479598,train,3,73,0.6301369863013698
81b9b5b9-e83d-4c92-9a29-e0baff0acc41,train,1,30,0.6333333333333333
826e5076-fa19-4d21-92d5-8d19115adc19,train,2,50,0.68
829cb4c7-f7fe-4bdf-b174-061f9f2621d4,train,1,21,0.47619047619047616
8347abdc-3b1e-405f-904e-ddc19f43f69c,val,2,52,0.7692307692307693
837271a3-3779-4153-a1a9-91e3802ab702,train,1,30,0.6333333333333333
83920a2a-c007-45a5-9f05-c936a4aa9270,train,2,54,0.7037037037037037
83eaa898-68a4-4e1c-871f-0d3598a607e9,train,1,23,0.43478260869565216
8431220a-d6f0-4dca-a16f-a489bd9b17b7,val,3,76,0.4605263157894737
84355bd5-a8a0-4c54-a35c-31a87c85a2ee,val,2,45,0.6222222222222222
84581f9a-2db7-4091-8257-dc58ed153d42,train,3,70,0.4142857142857143
848b887c-4554-4a9c-b480-4be8851abc8d,train,3,80,0.5625
8496b969-6b08-47e3-a95a-b8a28206ef7f,train,3,96,0.5
849cf5c3-89e3-4112-a92c-497c31ee14dd,train,2,44,0.7272727272727273
850c8f0f-9869-487e-8177-d5c9d3417690,train,1,34,0.6176470588235294
851e4f3b-943a-4ee1-9fd1-8230e6e3b799,val,1,25,0.32
85287401-1b17-44d6-8062-4376ffe0f057,test,2,44,0.6363636363636364
853796e0-82c1-417f-b992-531b61ff3375,train,1,30,0.5
856f0ca7-2890-4b51-bf46-ee44e0de6ae3,val,1,26,0.6538461538461539
857a56b5-afe2-4651-a593-122ed1069b8d,train,2,48,0.5
85a1937f-2cf7-4b34-86cb-6c366ee6838c,train,2,53,0.6037735849056604
85ab6783-5b39-4f0c-bb9e-eac19b6a1fd6,train,3,85,0.6941176470588235
85c278a6-ffb6-485f-988b-15f6f3b2f2ad,train,2,49,0.5714285714285714
85e874bc-c528-48c8-9da1-334677f863f8,val,2,57,0.45614035087719296
861c7c25-ded4-482a-8e75-8bc54828d40f,train,2,52,0.5576923076923077
8697ffbd-dcb4-4293-80f9-c6d928df3145,train,2,54,0.5185185185185185
869bc814-ed7b-42b1-836b-e1b1f4408bc4,train,2,64,0.59375
86c1ac76-1629-46a1-8d22-12b8def13dc0,val,2,59,0.576271186440678
8816de7c-cde5-461a-bebe-b67b0259068b,val,1,20,0.55
88814958-38c3-4f17-8216-3ab694a5c034,train,1,28,0.17857142857142858
891751f3-228c-453e-8a36-b67ee9340cbd,test,2,42,0.5476190476190477
8926ff97-cbf7-4f24-aa19-71bc9ec94c86,train,2,57,0.7368421052631579
8960bc49-f7ef-4ea3-a91d-e3b3cad6810b,train,3,80,0.4875
89d46453-a185-4f1e-8be1-df2a19ffd9de,train,3,66,0.5606060606060606
8a081ae5-b2fa-481f-ba10-97f1cc95ab70,train,2,58,0.5344827586206896
8a622cf9-a603-4607-b190-d1184870a620,test,3,80,0.5125
8a644039-91f7-4a03-8cb0-503acefaf80b,train,3,91,0.6483516483516484
8af53fdc-d8b7-4073-980a-7b50c08a1506,val,2,44,0.6136363636363636
8b16fbb6-44e2-4191-ba9e-3973c02f36f6,val,3,76,0.5394736842105263
8b58ae95-fe65-4996-af91-8d7b5faadad2,val,2,52,0.40384615384615385
8b784978-895e-4db8-88b5-8ddaafb74167,train,2,47,0.46808510638297873
8c516ddf-4403-4eaa-a17d-44a9feae80f5,test,2,44,0.5681818181818182
8c5aa631-6554-4a8e-b619-4ec243731a10,train,2,44,0.5
8c5e5fd4-20b5-4393-88c5-12d2a8a4b2fd,train,2,55,0.5272727272727272
8c8c7dc1-1595-4548-84c5-25c94f2fc6ac,val,1,25,0.76
8cf54e68-5ca6-459c-abc7-c7fa9000c5f3,train,1,28,0.6071428571428571
8ddb1672-ae23-4ad0-b41b-25add199cd3b,test,3,78,0.5641025641025641
8e2ff20c-3c3c-4810-a7e6-0d86d411d35c,train,2,50,0.52
8e4dac64-38eb-447b-abba-92690153353b,val,1,24,0.625
8e79e026-26c9-4e27-afaf-2a60103311b7,val,2,52,0.6923076923076923
8e945423-8029-472f-991f-075e8cea3821,train,3,84,0.5952380952380952
8f253a73-0e6b-40f3-8f88-96fe83405ae3,train,2,72,0.6111111111111112
8f722ee5-ae05-43ce-abf5-46fcf3a0548c,test,1,22,0.5909090909090909
8fadbb13-3728-4211-b0eb-cd4075a60218,test,3,83,0.5662650602409639
9048ebca-7540-4289-9201-608b5bfc1484,train,1,26,0.5
9083e708-3569-4d1e-87d0-00d70bddfa6c,train,2,51,0.7058823529411765
90b8ef78-291b-4239-85a6-faaee5b0c4f6,train,1,24,0.375
90bd8667-f5c5-4d7f-9fe2-2af57c35f6dd,train,1,28,0.6071428571428571
90c4e159-b93f-49fc-b892-2a2e369ca3ed,val,3,100,0.51
90da2c53-5a02-4f16-8abe-f2235da5ffbd,test,3,82,0.5487804878048781
92289ae2-7385-42fc-94c9-3b9f791ddec8,train,1,28,0.6785714285714286
9299c0e4-9d62-4c3a-ac5b-fca5b61431df,train,2,49,0.7142857142857143
92bdd6e7-dd52-49e3-8ba3-dece8d450005,train,1,30,0.5666666666666667
92c68c9a-ebcb-4b58-b0d4-541e5c401a75,train,1,26,0.19230769230769232
92d37b48-bc84-46aa-9743-efcd56b23a6f,train,2,49,0.5510204081632653
932be6d1-cbfc-4280-9da0-387c5307476c,train,2,45,0.4222222222222222
933b0221-3065-4617-8f30-eb216321ac79,train,2,52,0.6153846153846154
93474513-6f7f-44ab-b6aa-58ade2255127,train,3,75,0.5066666666666667
93a63bac-bc90-4196-b262-311695e6360a,train,3,91,0.4725274725274725
93a6d3b7-eaa5-48e5-893c-37ddd0f3c263,train,3,86,0.5465116279069767
93f483f4-c1bd-462b-a391-25437f94c9f8,train,1,25,0.6
96402886-d641-43ca-a215-0f54227bc60d,train,1,27,0.5185185185185185
965cbf49-8995-4a1c-a889-a37670d490d2,train,3,74,0.581081081081081
968a0ba7-f381-460c-add3-18d03e220c3d,val,1,28,0.75
96994a0e-6a86-48c4-9962-cb71dd7f5c14,train,3,88,0.5795454545454546
978e1d11-bc65-44d9-8262-c87bb2254826,train,1,26,0.5
97d71058-c576-4a8c-be21-9add030bac6a,train,2,43,0.46511627906976744
9869e869-1007-4b07-a7bf-d419dae83506,train,1,24,0.4583333333333333
9871336a-09e1-43e6-b7c1-b5744353931e,val,1,36,0.5833333333333334
988e7854-d97a-478d-80c4-5bcf8ff39365,train,1,28,0.39285714285714285
9934f1c8-e8a5-4a74-80dc-445c92882cf4,train,1,23,0.6956521739130435
99be3382-3289-4e82-bcaf-92bb5af911e5,train,2,52,0.6153846153846154
99c3a39f-35fe-48ed-bab5-ec69d7e518e4,train,2,65,0.5538461538461539
99d643f6-a9d0-443e-832c-cd9c3f1d8796,train,2,50,0.38
99d9eb9b-1ea7-403f-ab5b-68066bb61b44,train,2,45,0.6222222222222222
99ee515f-67df-4e1f-bc2e-584ea164a9cb,train,1,28,0.75
9a93f525-e0bc-4846-b410-495fdccd8c15,train,1,27,0.5185185185185185
9b64eee6-857a-4e3c-abb1-f7f4b60fd247,train,2,51,0.5294117647058824
9b88dd66-00e5-4cf7-bcb1-e34c3ad16034,train,2,55,0.6545454545454545
9baa11b8-b79c-4301-bcb2-fff7221a2d98,val,1,23,0.391304347826087
9bc9dcc6-7bc2-43c8-8b84-5775db89eaa4,val,3,71,0.6338028169014085
9bec6ce6-5de1-4a6b-b45e-27ae831b9e86,val,2,66,0.48484848484848486
9c01eead-9bae-4e6b-8bc8-153962815db1,train,2,56,0.5714285714285714
9c714cda-2939-447b-8237-140b08ed9f23,train,1,29,0.5517241379310345
9c9999f8-8216-4ab2-b223-568c1c762aa8,train,3,74,0.5540540540540541
9cb1365f-e7fa-41fc-b25f-b27df3c39f4e,train,2,56,0.5357142857142857
9d9297a0-c039-4c6c-88e7-d599400990e6,train,1,30,0.43333333333333335
9d990f4b-34e6-49f2-91be-63631a8d888c,train,3,65,0.676923076923077
9e15645e-1773-49f9-9d56-33b4a20cee33,val,2,52,0.6538461538461539
9e254533-2797-4467-917e-6f982fc024d1,train,3,77,0.44155844155844154
9e6709b3-e8d4-435c-abf0-fc5508d75825,train,2,42,0.42857142857142855
9e8d6ad0-1048-4909-8327-3eb857671aa2,val,2,50,0.68
9eb9ddca-37db-48b2-aef7-99c0f72835fa,train,1,26,0.5769230769230769
9ebbcaf0-1767-4254-9b67-1d3c20b34906,train,1,26,0.34615384615384615
9f3e9f68-629f-48a7-aa76-6ccedcdfe9d5,train,2,55,0.4727272727272727
9f55fa83-f6b5-46ac-8abb-24d0ae80d68d,train,1,27,0.6666666666666666
9fc6cbe5-8c43-47f4-b0e8-cb12d4bb0bef,train,2,52,0.4423076923076923
9fd865ed-83a5-4e92-9886-17ac876218d2,test,2,62,0.6129032258064516
a03bf1a0-74bc-4308-84d1-ce615c60e281,train,3,83,0.4578313253012048
a041c25f-ee68-4526-a0b6-83c61027ca94,train,2,42,0.23809523809523808
a0ef3cc6-f5e5-4230-91a2-829d6abfc394,train,2,48,0.5416666666666666
a14fddcc-34e2-4df2-8d51-8bd93f6dd4db,train,1,26,0.5
a19a8bc9-82dc-4176-a4d1-11849050b386,train,3,78,0.5256410256410257
a2190dae-0f2b-4ff0-95c1-430678bd709b,train,2,58,0.43103448275862066
a232c690-ca7d-4ba8-b7bc-80ddd7276130,train,3,80,0.5375
a31257d9-d974-407a-acb9-c8505ffffe0a,train,2,52,0.5769230769230769
a33321e1-17fb-4b61-b3b6-f07e25483184,test,1,28,0.4642857142857143
a3b7e499-98c8-4d98-ae67-7cce2505df2f,val,1,22,0.5909090909090909
a3fbf302-b349-475c-9252-44f65ebb4fc7,train,1,27,0.5185185185185185
a42c1caa-3951-44a7-ac90-ba4330b37d02,train,2,51,0.43137254901960786
a4ebd01f-93c9-4c1f-86ec-843f8f81f92f,train,2,44,0.5909090909090909
a4efc219-aec6-4139-b9dc-53b2fbf06bb4,train,1,27,0.4074074074074074
a56115fd-a0ba-4eea-a618-91fd6c57177c,train,2,53,0.4716981132075472
a58fa70c-a0fc-4d93-9e89-fe8af07362f0,train,2,45,0.7555555555555555
a5ba96d4-161e-4ba2-a9e5-2ac08b0848d8,train,1,25,0.6
a5d6d07c-6236-4f59-991f-903fa57c24a8,val,1,30,0.5
a6240476-ee3b-485d-874b-e5e55eb3e1d3,val,3,83,0.6385542168674698
a6d65133-1eea-4873-8f20-bdace7aa3a89,val,3,79,0.46835443037974683
a7530323-4964-4460-aed0-ebb7e68bc7ad,train,3,77,0.5454545454545454
a797db2e-ac89-4434-a13f-dab006699545,val,2,51,0.39215686274509803
a7c08561-b718-493f-bb11-bf76aa1a221c,test,2,53,0.6226415094339622
a8899757-baf4-479a-8882-c99a3b911a7a,train,2,49,0.5306122448979592
a89ce504-36fb-4e3b-acdd-8d69ea449d72,val,2,48,0.5833333333333334
a8b866cc-1f61-490c-bf4f-f796f3d85f03,val,2,53,0.4339622641509434
a98ffca7-e968-4a54-9e8f-22f101c2502b,train,3,74,0.6351351351351351
a997b20a-a1e1-4c8f-9624-8aa733a72ded,test,3,84,0.5
a9a526fe-62a9-40ce-ab6e-68ec24eb2fa2,train,2,58,0.7931034482758621
aa33f63d-4944-4cc5-94d7-4acfd370ac4a,test,2,43,0.3953488372093023
ab265a61-f2e9-4473-879d-bda7bc6cbdfa,val,3,74,0.5540540540540541
ab370a1f-ca2b-4d28-920f-71e99f474ed8,train,2,53,0.4528301886792453
ab8cf378-d6ca-4feb-84be-1a55a308a270,val,2,56,0.4642857142857143
abf70b59-08a0-4f48-a483-7b90e0df9423,train,3,75,0.4666666666666667
ac134125-d98c-4b03-b9d1-e8602700d541,val,3,82,0.524390243902439
ac71857b-6c88-4d27-a88d-1e53cb842d9e,train,3,77,0.5194805194805194
ac83ef83-1331-42e3-add6-d89e42d30ad6,train,2,52,0.4807692307692308
ac981155-3eac-43fc-a5da-800e37173bd0,train,2,55,0.5454545454545454
aca4acfc-efb2-4552-a503-2284be8c2a5f,test,2,60,0.5666666666666667
ace1482a-bead-4b11-92ba-ac1093a95ec7,train,3,85,0.6352941176470588
acf66d1a-4adc-4834-9be7-75ab6b981bd4,train,1,24,0.625
ae05b321-6fa6-4228-9d61-15fd29d3379c,train,1,27,0.6666666666666666
ae1cfcc2-c643-4bb3-bb0e-eb6c74ef9be8,val,2,57,0.45614035087719296
ae3f2e43-e046-4c60-bf66-3bb1ec6a61b0,train,3,88,0.6022727272727273
ae911e6f-6fc4-43ea-a018-1decc56f20b1,train,1,35,0.4857142857142857
aec16bc5-8a1e-4f28-8e2d-298f2bc5d25a,train,1,27,0.5925925925925926
af3b36e5-3abf-4ba2-8513-786e06f2adb2,test,1,29,0.4827586206896552
aff8c544-2349-4a6e-bea7-a0f38690004d,train,1,27,0.37037037037037035
b00c83e1-45c4-4df9-9990-b35cc6944b90,val,2,48,0.4791666666666667
b01bb4b6-4221-4270-9b9f-16e32a24ab50,val,3,91,0.6043956043956044
b031cb9a-d528-4e70-975f-b9ffe678c732,train,1,21,0.42857142857142855
b06f4e67-d9d7-4803-bf51-de3567325873,train,2,47,0.6382978723404256
b0763a30-b506-4cbd-a183-632f4eeebae7,train,1,23,0.34782608695652173
b084db84-f340-422a-a4d7-f60c400748ec,val,2,57,0.5263157894736842
b0a8c4fb-5a72-4ced-a747-f088cfd3de7a,val,1,24,0.375
b0c8d7a4-8dbc-4e0d-b01c-58cbc715fefb,train,2,51,0.45098039215686275
b0c8dcb3-0607-4c7b-879c-6e0329020f60,train,3,72,0.5
b128eeb8-199b-482d-b145-3999c5a7e037,train,1,27,0.5555555555555556
b17c0cde-bfb9-4f38-bc49-9136cd3bbe4e,val,2,49,0.46938775510204084
b18a0f51-1cb0-475a-a04f-3c733cce7add,train,2,64,0.59375
b2d73117-eaa3-4346-88a9-9da7e0d55929,train,2,48,0.5
b326d4ca-0885-4c02-b7b6-5eb2c0bda4f5,val,2,64,0.625
b35a2097-3e27-4142-94ff-8e6960566836,val,1,24,0.625
b37afa2c-0618-4286-940c-af63faf4df22,train,2,50,0.4
b3d85b9f-466a-42e4-8d2f-92ba79d32278,val,1,5,0.8
b41c02cf-af36-4405-8be1-a5bfc49ca7a2,train,2,51,0.5686274509803921
b42541c7-5eb1-41ba-9d1b-060ab63e3f31,val,2,47,0.6170212765957447
b4fea9c9-af26-442d-9eea-c7dad86486bb,train,2,43,0.5813953488372093
b5021c15-7b92-4d2f-9d55-76cdfbc4b2ec,train,2,50,0.58
b5025518-f454-4613-91b0-0382cccf9a28,train,2,59,0.576271186440678
b5a0b587-a095-431c-af80-aacbd3aa47c5,train,1,28,0.6071428571428571
b63b2a87-38df-4aec-9af1-7a1e6382bcad,train,4,116,0.5344827586206896
b65e8cde-64df-47ca-8bd5-c277693a3935,train,1,23,0.5652173913043478
b686b317-704a-4c0e-93d2-b531410de248,val,3,92,0.5108695652173914
b7cbcaf0-cea7-4488-ac9d-4d6e445b618a,val,2,48,0.7291666666666666
b8566664-9c5c-44da-bf94-eba8dfbac067,test,2,56,0.6428571428571429
b9e6964c-9dc2-4d86-9a6b-be7cff8a039a,train,2,52,0.7884615384615384
ba1ed30a-1c33-40ff-991c-79cf32802766,val,2,56,0.7142857142857143
ba325bbf-56b2-4bb6-9730-5e715457da39,train,2,52,0.5192307692307693
baafe8cf-c0b0-4994-8d6b-9186fb76aabc,train,1,25,0.56
bb74b1fb-0139-4bc8-acde-9b150ffc7255,val,1,36,0.3055555555555556
bb7fb8a7-1a8b-4990-bb6b-b42109cb3259,test,3,70,0.5571428571428572
bbe12832-0c8c-4cac-8125-62d6c25412ce,val,2,53,0.6037735849056604
bc33710d-1499-4a28-b981-ad5b0eb061a1,test,3,86,0.5232558139534884
bc7e4dae-d78a-4adf-a4e4-8b1b7d3af724,val,1,27,0.48148148148148145
bcbfd0e6-9d80-424a-bdee-09a78aaa8f27,train,2,50,0.62
bd9e476d-07a9-450f-8169-9ab6a3ab6e09,train,1,17,0.8235294117647058
bdaa02a2-413e-4a08-8b19-f2406ca7bb86,train,2,56,0.35714285714285715
bdada140-b48c-4be0-93c3-ce2cd7973eed,test,1,27,0.7037037037037037
bdc1beb9-688a-43e4-9c95-7dae678871a4,train,2,63,0.47619047619047616
be095e82-910f-4359-9faa-5210cf91770b,test,2,52,0.3076923076923077
be25bf2e-5aaa-4be5-98ae-f2acb64febaf,train,2,54,0.6666666666666666
be640014-1959-4a86-8b10-93f770e4e9f4,train,3,77,0.5064935064935064
bf0137f8-5d56-4a78-9f72-f081860fb8c4,train,3,83,0.46987951807228917
bf2fd6c5-dc51-4e3d-b8fe-d6dcc6e9912e,val,2,39,0.5641025641025641
bfa9bbbe-bd16-4713-bd99-745378db05cb,train,1,27,0.7037037037037037
bff7e363-fa31-4f76-9def-fb86dad75da7,train,1,28,0.75
c061918a-87ee-477d-afcc-12dab5a769ae,test,2,52,0.5
c08060c1-d497-4fd9-ab64-289e79cabd73,train,1,28,0.75
c10f8e95-d986-46d1-97ae-8e0ef4f87857,train,2,54,0.5185185185185185
c2a839b5-67ad-49b6-b29a-d8b47b56f799,train,3,74,0.5945945945945946
c307fe7d-4bdc-47d6-ab32-2828f06b8f92,train,2,52,0.6730769230769231
c32dd58c-b127-48e6-98e2-560c85c32294,train,1,25,0.6
c3840d10-1d24-46b9-a5a9-d0211aa935ee,train,3,95,0.5684210526315789
c38d83df-a382-407f-854e-9df2209c4dee,val,2,56,0.6428571428571429
c3ddb965-971c-4423-9f41-2d3c19ba82ef,train,2,46,0.5652173913043478
c405829a-45de-461d-8895-90f7fb92db88,val,3,80,0.6
c45493b7-5142-44ea-b038-44bca90e041a,train,2,48,0.5833333333333334
c4fc4286-3274-4ea7-b6c1-aaa2edb88b00,train,2,53,0.5471698113207547
c5032ee6-a52a-4642-9cca-963aff08418d,train,2,48,0.5416666666666666
c5c4a016-fdd0-4cd1-b298-09494ff34265,train,2,52,0.4807692307692308
c62d5d0c-7765-4fb0-9fff-d6a74ee2d7d2,train,3,80,0.5375
c7f0e145-6303-40e6-9b79-ab0f825db57d,test,3,84,0.5238095238095238
c876e6b2-d3e0-443e-9f6f-956ebaf00ca1,train,2,47,0.5531914893617021
c8f8d700-f40f-4095-81ea-837a54f22c68,val,3,69,0.6231884057971014
c954e1e9-161b-4fca-804c-e71c035d117d,train,1,27,0.5925925925925926
c9bbc465-fcc9-4c33-9b03-0c8b63dd1f2a,train,2,58,0.5862068965517241
c9feb32c-ed8d-46a9-b620-380f6dfff501,test,2,57,0.5614035087719298
ca006556-0637-4198-b9c0-70e1fb4c0159,train,3,66,0.6666666666666666
ca136f96-6bdc-48ec-90d3-adfe4c95355b,train,1,28,0.39285714285714285
ca3e42a6-49b6-4da4-ab12-6c5ef86619de,train,3,71,0.6056338028169014
ca8765d2-8bce-4a85-9689-0710c4587399,train,2,54,0.7037037037037037
caeac347-ec93-4c81-a280-5015726a8b24,train,1,25,0.52
cb8f21bb-460a-4a52-b605-81bc9211bca6,val,2,61,0.5573770491803278
cc3c9609-15c4-4c5b-9f86-89239aa3be7a,train,3,78,0.5256410256410257
cc5b4ecd-6e1a-414b-9dea-f6134a016653,val,2,50,0.62
cc5fc727-825d-45de-b1e3-2b51e9857b54,train,3,84,0.4642857142857143
cc95a8d6-f73d-4040-b2bc-3305f1be510e,val,1,23,0.8695652173913043
cca3e1be-b825-4039-b736-23ab7fc0e667,train,2,48,0.4791666666666667
cce3e8ac-4da2-44bc-acde-d5f0a93f2532,train,2,50,0.6
cd39478e-f125-44c7-bdeb-90ba52fed8a3,test,2,44,0.6590909090909091
cd40eb9a-73ab-4f8f-ae7e-ef5716689a1d,test,1,16,0.8125
cd6754c1-b9d9-4cf2-b383-159b8fc6c94e,train,2,49,0.6122448979591837
cd7ea961-f31f-4c4c-9e6a-c2581b76f36e,test,2,51,0.5294117647058824
cda7e9aa-fe82-424b-8b1e-1b5ac3a214cd,train,1,30,0.5666666666666667
ce084937-09f0-4556-9aac-347dcd27c615,train,2,58,0.5862068965517241
cf293996-c459-41f7-a22d-97b3cf5a636f,train,2,58,0.5344827586206896
cf9db28a-c241-4c60-9c05-d459f0244d9f,train,1,29,0.5862068965517241
cf9db3f8-11b3-4e2c-a8db-daf9015df2ab,val,2,58,0.27586206896551724
cfe242d7-4f84-406a-ade5-c83e2cb5cb4e,train,1,20,0.85
d02d1507-5e53-4284-b69e-60a6f1255033,train,3,104,0.5769230769230769
d05ede0d-bc51-4b88-83ca-81acb77483a0,val,3,80,0.525
d0bdca69-6dda-4abe-be6f-1ccff3060c44,train,1,24,0.5416666666666666
d12a3132-8f4e-48f3-a8f3-e1a9f3832f24,val,1,4,0.75
d19f9d69-b877-4f3b-800b-04e75c226699,train,2,47,0.44680851063829785
d1beeb21-3367-4549-85ec-141f207e8ec0,train,2,52,0.5769230769230769
d1cbd4da-a188-49f1-8489-e252edcd6a94,train,2,64,0.53125
d1d389a1-1c79-4191-acd8-02265c6208e3,train,1,6,0.16666666666666666
d1d5f6d0-63f1-429a-a44f-5cf6704fd167,val,2,52,0.4807692307692308
d2409e35-374a-429e-95c3-1a9dba25a32d,train,1,27,0.37037037037037035
d2941f71-552b-4d8e-96e9-ab7e45233371,train,2,49,0.5102040816326531
d2d1fbf2-468c-4817-9830-0b5a9a69a6fd,train,1,21,0.6666666666666666
d2d9bb20-0dba-4cd4-986b-a3456f8dfeef,train,2,54,0.48148148148148145
d2dff070-d216-4b59-9edd-1e20e9518a8a,train,2,57,0.3508771929824561
d30d4c91-6001-47c4-9907-7d99f583b257,train,1,25,0.76
d30f2923-5e12-48b2-949e-bbd84a6e6287,train,1,20,0.55
d3d0e90e-9bf3-40ff-b60e-18283d86d522,val,3,75,0.38666666666666666
d41ac5c6-3d11-4686-b48d-99c8c645bdbb,train,2,45,0.4444444444444444
d44766a0-f1fa-40ad-8f72-592700cca143,train,1,24,0.7916666666666666
d5442969-2dbe-4d15-86ad-461ad21e952e,train,1,21,0.42857142857142855
d54c84c2-16bb-4acd-9ac2-6eff9ab999fa,train,1,21,0.5238095238095238
d5635de8-d81d-4be6-99a2-5100ebc507f0,train,3,76,0.5657894736842105
d5f66ed2-0f17-4670-90a1-94859fbaf11e,val,2,54,0.5
d65b4ce1-b471-4cc3-840a-d16596d32ea9,train,3,90,0.5
d6f75652-8c8b-4ac7-90eb-da6a0c003f12,train,2,46,0.4782608695652174
d775e757-8d5b-4045-a7c9-460b0e2ba0a7,train,1,24,0.20833333333333334
d7b9203a-a191-443f-9678-47bc0cb47e01,train,3,70,0.6428571428571429
d83442a6-dbb1-4e9c-9ef2-a1f1d22f4e69,train,2,55,0.5636363636363636
d8e889bb-1d01-46c4-b43d-5d79c935240c,train,2,53,0.7358490566037735
d9b405ae-4cb7-499f-83fb-d75fd11e2585,val,2,42,0.5238095238095238
d9db156e-3fe7-4aee-9cdd-4ae877a1362b,val,2,54,0.48148148148148145
db49a289-20ef-4773-a9bf-efeb447b7346,train,1,27,0.6666666666666666
dbc7e9cc-2d0f-4546-b2fe-c1a6bf21b30a,train,2,51,0.6862745098039216
dbc8e7cc-02d7-4605-8022-c3cb30e774f6,train,1,30,0.36666666666666664
dc051034-c686-4545-8113-041dd3090fcd,train,1,30,0.5666666666666667
dc479b84-56fa-428d-bbba-a7d21bf7d4a0,train,1,28,0.4642857142857143
dc580163-7642-4713-ad0b-052c4fc11d49,train,3,80,0.5875
dcb0c631-40d5-4ae5-8b9f-d4a72687d77a,train,2,55,0.41818181818181815
dcedbc67-36cd-4727-9dbf-96bc69dd1d8e,val,3,83,0.43373493975903615
dd0ec52a-bcc0-4618-8435-ddb0432880bf,train,2,51,0.47058823529411764
dd7a24a7-80d9-4c21-9ff3-b7ae8771e410,val,1,26,0.5
