series_id,split
b18a0f51-1cb0-475a-a04f-3c733cce7add,train
b2d73117-eaa3-4346-88a9-9da7e0d55929,train
b37afa2c-0618-4286-940c-af63faf4df22,train
b41c02cf-af36-4405-8be1-a5bfc49ca7a2,train
b4fea9c9-af26-442d-9eea-c7dad86486bb,train
b5021c15-7b92-4d2f-9d55-76cdfbc4b2ec,train
b5025518-f454-4613-91b0-0382cccf9a28,train
b5a0b587-a095-431c-af80-aacbd3aa47c5,train
b63b2a87-38df-4aec-9af1-7a1e6382bcad,train
b65e8cde-64df-47ca-8bd5-c277693a3935,train
b9e6964c-9dc2-4d86-9a6b-be7cff8a039a,train
ba325bbf-56b2-4bb6-9730-5e715457da39,train
baafe8cf-c0b0-4994-8d6b-9186fb76aabc,train
bcbfd0e6-9d80-424a-bdee-09a78aaa8f27,train
bd9e476d-07a9-450f-8169-9ab6a3ab6e09,train
bdaa02a2-413e-4a08-8b19-f2406ca7bb86,train
bdc1beb9-688a-43e4-9c95-7dae678871a4,train
be25bf2e-5aaa-4be5-98ae-f2acb64febaf,train
be640014-1959-4a86-8b10-93f770e4e9f4,train
bf0137f8-5d56-4a78-9f72-f081860fb8c4,train
bfa9bbbe-bd16-4713-bd99-745378db05cb,train
bff7e363-fa31-4f76-9def-fb86dad75da7,train
c08060c1-d497-4fd9-ab64-289e79cabd73,train
c10f8e95-d986-46d1-97ae-8e0ef4f87857,train
c2a839b5-67ad-49b6-b29a-d8b47b56f799,train
c307fe7d-4bdc-47d6-ab32-2828f06b8f92,train
c32dd58c-b127-48e6-98e2-560c85c32294,train
c3840d10-1d24-46b9-a5a9-d0211aa935ee,train
c3ddb965-971c-4423-9f41-2d3c19ba82ef,train
c45493b7-5142-44ea-b038-44bca90e041a,train
c4fc4286-3274-4ea7-b6c1-aaa2edb88b00,train
c5032ee6-a52a-4642-9cca-963aff08418d,train
c5c4a016-fdd0-4cd1-b298-09494ff34265,train
c62d5d0c-7765-4fb0-9fff-d6a74ee2d7d2,train
c876e6b2-d3e0-443e-9f6f-956ebaf00ca1,train
c954e1e9-161b-4fca-804c-e71c035d117d,train
c9bbc465-fcc9-4c33-9b03-0c8b63dd1f2a,train
ca006556-0637-4198-b9c0-70e1fb4c0159,train
ca136f96-6bdc-48ec-90d3-adfe4c95355b,train
ca3e42a6-49b6-4da4-ab12-6c5ef86619de,train
ca8765d2-8bce-4a85-9689-0710c4587399,train
caeac347-ec93-4c81-a280-5015726a8b24,train
cc3c9609-15c4-4c5b-9f86-89239aa3be7a,train
cc5fc727-825d-45de-b1e3-2b51e9857b54,train
cca3e1be-b825-4039-b736-23ab7fc0e667,train
cce3e8ac-4da2-44bc-acde-d5f0a93f2532,train
cd6754c1-b9d9-4cf2-b383-159b8fc6c94e,train
cda7e9aa-fe82-424b-8b1e-1b5ac3a214cd,train
ce084937-09f0-4556-9aac-347dcd27c615,train
cf293996-c459-41f7-a22d-97b3cf5a636f,train
cf9db28a-c241-4c60-9c05-d459f0244d9f,train
cfe242d7-4f84-406a-ade5-c83e2cb5cb4e,train
d02d1507-5e53-4284-b69e-60a6f1255033,train
d0bdca69-6dda-4abe-be6f-1ccff3060c44,train
d19f9d69-b877-4f3b-800b-04e75c226699,train
d1beeb21-3367-4549-85ec-141f207e8ec0,train
d1cbd4da-a188-49f1-8489-e252edcd6a94,train
d1d389a1-1c79-4191-acd8-02265c6208e3,train
d2409e35-374a-429e-95c3-1a9dba25a32d,train
d2941f71-552b-4d8e-96e9-ab7e45233371,train
d2d1fbf2-468c-4817-9830-0b5a9a69a6fd,train
d2d9bb20-0dba-4cd4-986b-a3456f8dfeef,train
d2dff070-d216-4b59-9edd-1e20e9518a8a,train
d30d4c91-6001-47c4-9907-7d99f583b257,train
d30f2923-5e12-48b2-949e-bbd84a6e6287,train
d41ac5c6-3d11-4686-b48d-99c8c645bdbb,train
d44766a0-f1fa-40ad-8f72-592700cca143,train
d5442969-2dbe-4d15-86ad-461ad21e952e,train
d54c84c2-16bb-4acd-9ac2-6eff9ab999fa,train
d5635de8-d81d-4be6-99a2-5100ebc507f0,train
d65b4ce1-b471-4cc3-840a-d16596d32ea9,train
d6f75652-8c8b-4ac7-90eb-da6a0c003f12,train
d775e757-8d5b-4045-a7c9-460b0e2ba0a7,train
d7b9203a-a191-443f-9678-47bc0cb47e01,train
d83442a6-dbb1-4e9c-9ef2-a1f1d22f4e69,train
d8e889bb-1d01-46c4-b43d-5d79c935240c,train
db49a289-20ef-4773-a9bf-efeb447b7346,train
dbc7e9cc-2d0f-4546-b2fe-c1a6bf21b30a,train
dbc8e7cc-02d7-4605-8022-c3cb30e774f6,train
dc051034-c686-4545-8113-041dd3090fcd,train
dc479b84-56fa-428d-bbba-a7d21bf7d4a0,train
dc580163-7642-4713-ad0b-052c4fc11d49,train
dcb0c631-40d5-4ae5-8b9f-d4a72687d77a,train
dd0ec52a-bcc0-4618-8435-ddb0432880bf,train
ded22494-e95c-4416-a0e8-09d775af84e7,train
e0016590-206e-4cb4-a424-26c1a6ee4048,train
e01049b8-cd14-4af3-8017-77431778d43b,train
e1589ea4-ccc0-4907-b81f-5161da7fcc9c,train
e1fdb529-6ca1-4758-be02-323165b16ea7,train
e2912ae1-af2e-47c4-8cfa-c8d3bd8f8615,train
e2ed0419-0eb8-4314-aaca-f79f838cc1a8,train
e37dbed4-6152-4148-b8f4-bb69d665a111,train
e41b1415-b868-49eb-b040-894e61c79ab6,train
e48b8648-3e01-45c3-989a-e46c3b52d2be,train
e497ac50-6564-4c65-a991-1ec47016a242,train
e563d6f5-c1b0-4688-b143-3e48499d67b8,train
e5914c3b-bb81-4ede-8d34-36db5abf923b,train
e705b954-6099-4bbb-b7b3-4e42509fa153,train
e7089cdf-ca0a-4658-932e-31fc1489a769,train
e76ee022-0718-48c6-9980-ecd0b288640e,train
e80ca520-b1db-43fb-b617-492cf187fdd5,train
e81f7cd4-14f6-488a-aea1-4469c2366010,train
e8ba3811-f9f3-46fe-b346-4258d1733f40,train
e8dc849f-3e56-494b-b5ee-2ac3838e314d,train
e8edf4dd-75be-4dc3-8533-bfe78b6a428f,train
ea6098a2-6479-4735-b4b9-fd0063f4d998,train
eabc05f4-c7b1-41b6-8e7c-94e7a345c906,train
ead9cffe-46cb-42a5-bcae-31e7f8194d9c,train
eb178b2a-46fc-4428-a180-886d54a90c88,train
eb662a93-64b1-482f-a69f-25c2c7f1f488,train
eb851d4f-ffee-466c-bf42-a70e7c279114,train
ecc25c79-22c2-4b83-ba19-c086194b543c,train
ee81e1b8-2f9a-46e5-b327-343549fb0ffb,train
ee9427f3-03bf-4962-b5a5-1938fa163ef4,train
eebd5560-028c-43ab-8bef-82105bbc60d7,train
eeef2648-6656-4375-b182-c516d35abad5,train
f16c2905-2b1f-4665-8429-1a326ddfee01,train
f1a7d2cf-d9f6-42c6-b0ef-fb8157e4b44e,train
f1f7afc2-739e-4493-98e4-6604ac6993ab,train
f3add9df-783b-40eb-8009-2db4a77eb5a6,train
f3ef34da-3861-4102-9183-d54e7d1195d9,train
f4098943-2e5b-48c6-a5de-353dfba3e640,train
f4141fba-c5c6-4026-9825-f1609896fd1d,train
f525b5f1-509e-495a-8f55-f1dd4f40ac12,train
f612c41d-caaa-421d-accf-6f2add046076,train
f66a8d64-7aac-4609-89c5-f79b9a5b2485,train
f66b9bae-84c7-4023-b6f7-c85353b9a26c,train
f7de6a1d-0fea-4a9c-ac31-ac81a0e0e7a4,train
f8744aa2-9deb-4c65-9124-09cb9cf36ecb,train
f8d9cc9d-53b4-445f-b61a-ef30ac4d6520,train
f9127fab-1995-4cd6-83fc-f514fd6afa36,train
f9fe4b33-2e9b-4497-9bb4-f22b3688d341,train
fa22f3d3-5604-4788-aec1-97828d5d7ff3,train
fa8c2184-4bb2-4ce2-8ccb-814ba204e70e,train
fb4def27-0dc0-4154-a84d-12e2a03e50a3,train
fbca78b4-24a1-416c-94cc-dade00f81f62,train
fc10f46a-e39e-4345-b8df-b142b4a2d090,train
fcd70f0a-7217-401c-85c6-f32f8d3cd89b,train
fcde73c2-6b1d-4886-b626-61b13ace2bd1,train
fcf1b17e-e19f-4a3f-954c-5e27c626a052,train
fd93d688-9948-46b6-a9ab-76ec7602c23f,train
fdc52ec2-6b21-446d-be43-a28ab11baa17,train
fdce9f7f-1d1d-4b18-aa9c-9edc1fedfa9d,train
fe317d45-273f-4ffe-805b-6d219d4cd751,train
febff781-5bd0-4b8e-851c-9e0e2956c808,train
034fcba6-595e-4860-8df8-8ae04ee154ad,val
06019fc7-49f7-43a5-885a-7f3a336bec87,val
0e935de8-a515-42c7-8216-fc438a31c3d1,val
0ed3b2eb-5e2f-4529-8c9d-89fb41ee2f7c,val
11dc3afb-4960-492a-ab7c-54c2b7e4ff99,val
149cfad5-4f28-40ac-b011-85a8182d45ef,val
157c39c0-d36c-4c10-8432-190c923ba278,val
167b3944-4ac2-4941-978f-ef0cd930316b,val
19bef7ff-8e92-4add-90f3-323f2ba99ff2,val
1d9bace2-7b8f-4785-bb85-cf09f18f40f4,val
1e65913e-e90d-492b-af0f-62ae2a1f12e3,val
1eb0895a-c7ca-40bd-9c38-340e193056c4,val
1f96ec5f-17ea-41a8-9e5a-704ef3403e11,val
203fd826-fb19-4585-94f9-495e0324e818,val
20e9c6e9-ef67-42c4-a8dc-05ea80d4054e,val
2219df2e-161c-4b27-b116-fd69eb601e99,val
23259457-fc02-47ba-b617-ecfc0b1da111,val
24dd949e-51f7-4d83-9ca2-e9d1a988f80e,val
24e3af62-dcf9-47b2-a644-83e9ad86ff01,val
257a958b-3b47-4cbf-b2b0-7699f1b23e94,val
26867805-e335-4beb-9612-ad19c136e4d9,val
2bd9466d-1ec6-4d62-8546-cc5b377e6d37,val
2bf00180-d50e-427a-b7d6-212b68c1d562,val
2c3b80e0-fc3c-46fe-af19-352861db1dc9,val
2cb9e325-f962-411e-af76-010f6be393e5,val
2dbae954-05b5-4490-9b93-9f753464eca2,val
2ddcc9d7-0702-42de-952e-1170ca5adcfa,val
2e8e94ae-6874-4953-99f6-63f55171ce31,val
37180f25-de5e-4f8b-be1c-bb94c60621d8,val
3c97127a-114c-4611-ad03-2386905a0200,val
3f461b3a-f418-466b-8b91-b5cff119adf9,val
43cdaaa7-4b1c-4be9-af5b-0bf0f223e822,val
4498e5c8-68e7-4631-9890-f824bc2f139c,val
4816248a-7de1-499e-ac5e-32d49f545e5a,val
48e00990-9cd5-4f19-b294-a49011d82bd8,val
4ce3686e-8267-421a-a76b-abb31bf3fd7c,val
4dd67579-3d6e-418f-b762-20f1da067202,val
521de194-f3e3-4764-993a-f770bd53a891,val
572a616e-47b6-4f73-9063-1ebb57215620,val
6219ff2f-f03c-4d2a-8758-9590ec81fb80,val
62d00bb8-a486-462c-b965-7c933bec9a9b,val
630db6ce-08de-4bed-bd2d-960c8da7fda9,val
6393e6f7-30f6-456c-9302-7038c96ce6f6,val
64280ff4-b0ba-4e86-9ad0-91012c8361c5,val
66dada80-e130-43ae-a614-9e897d0496d8,val
67f16921-d5ae-4658-901d-94d81f4da2d7,val
6824c4b7-8b9f-41bf-985a-c2c366a8c791,val
68f6c9cc-6810-4f8b-a16d-46403a6cb4ea,val
697ab374-4299-429f-a4eb-cd4c85fc5061,val
6ae920f3-6d01-4995-a99f-11643d7d5be5,val
6b9c4aca-ed93-4a26-b536-3192342ad7b4,val
6d7e3cee-0ea4-4d8b-9d86-57e339b51c38,val
6e9395aa-4ff2-410c-9d10-8f54fa88add3,val
705b3fe7-d376-48f4-ab03-d855b8fff3bf,val
71c30b6b-48de-4199-9894-ed7fe4766306,val
77318ad7-cafa-47af-95b3-02550974fb7d,val
779eca53-f7c0-4f9a-8012-45086c328254,val
77b1ac58-e55f-4ec3-8cee-292a007abc4d,val
7802f16e-0344-4ac9-b112-f11dc8595770,val
790a5467-bdf8-4482-8634-59a3099d1be0,val
793b6389-3bc5-4cee-a9d9-9eb0e1cac195,val
7c8a5035-a5fa-4107-964d-bd599c353165,val
7f406641-6030-42c8-98c3-c82ecd7f1240,val
8347abdc-3b1e-405f-904e-ddc19f43f69c,val
8431220a-d6f0-4dca-a16f-a489bd9b17b7,val
84355bd5-a8a0-4c54-a35c-31a87c85a2ee,val
851e4f3b-943a-4ee1-9fd1-8230e6e3b799,val
856f0ca7-2890-4b51-bf46-ee44e0de6ae3,val
85e874bc-c528-48c8-9da1-334677f863f8,val
86c1ac76-1629-46a1-8d22-12b8def13dc0,val
8816de7c-cde5-461a-bebe-b67b0259068b,val
8af53fdc-d8b7-4073-980a-7b50c08a1506,val
8b16fbb6-44e2-4191-ba9e-3973c02f36f6,val
8b58ae95-fe65-4996-af91-8d7b5faadad2,val
8c8c7dc1-1595-4548-84c5-25c94f2fc6ac,val
8e4dac64-38eb-447b-abba-92690153353b,val
8e79e026-26c9-4e27-afaf-2a60103311b7,val
90c4e159-b93f-49fc-b892-2a2e369ca3ed,val
968a0ba7-f381-460c-add3-18d03e220c3d,val
9871336a-09e1-43e6-b7c1-b5744353931e,val
9baa11b8-b79c-4301-bcb2-fff7221a2d98,val
9bc9dcc6-7bc2-43c8-8b84-5775db89eaa4,val
9bec6ce6-5de1-4a6b-b45e-27ae831b9e86,val
9e15645e-1773-49f9-9d56-33b4a20cee33,val
9e8d6ad0-1048-4909-8327-3eb857671aa2,val
a3b7e499-98c8-4d98-ae67-7cce2505df2f,val
a5d6d07c-6236-4f59-991f-903fa57c24a8,val
a6240476-ee3b-485d-874b-e5e55eb3e1d3,val
a6d65133-1eea-4873-8f20-bdace7aa3a89,val
a797db2e-ac89-4434-a13f-dab006699545,val
a89ce504-36fb-4e3b-acdd-8d69ea449d72,val
a8b866cc-1f61-490c-bf4f-f796f3d85f03,val
ab265a61-f2e9-4473-879d-bda7bc6cbdfa,val
ab8cf378-d6ca-4feb-84be-1a55a308a270,val
ac134125-d98c-4b03-b9d1-e8602700d541,val
ae1cfcc2-c643-4bb3-bb0e-eb6c74ef9be8,val
b00c83e1-45c4-4df9-9990-b35cc6944b90,val
b01bb4b6-4221-4270-9b9f-16e32a24ab50,val
b084db84-f340-422a-a4d7-f60c400748ec,val
b0a8c4fb-5a72-4ced-a747-f088cfd3de7a,val
b17c0cde-bfb9-4f38-bc49-9136cd3bbe4e,val
b326d4ca-0885-4c02-b7b6-5eb2c0bda4f5,val
b35a2097-3e27-4142-94ff-8e6960566836,val
b3d85b9f-466a-42e4-8d2f-92ba79d32278,val
b42541c7-5eb1-41ba-9d1b-060ab63e3f31,val
b686b317-704a-4c0e-93d2-b531410de248,val
b7cbcaf0-cea7-4488-ac9d-4d6e445b618a,val
ba1ed30a-1c33-40ff-991c-79cf32802766,val
bb74b1fb-0139-4bc8-acde-9b150ffc7255,val
bbe12832-0c8c-4cac-8125-62d6c25412ce,val
bc7e4dae-d78a-4adf-a4e4-8b1b7d3af724,val
bf2fd6c5-dc51-4e3d-b8fe-d6dcc6e9912e,val
c38d83df-a382-407f-854e-9df2209c4dee,val
c405829a-45de-461d-8895-90f7fb92db88,val
c8f8d700-f40f-4095-81ea-837a54f22c68,val
cb8f21bb-460a-4a52-b605-81bc9211bca6,val
cc5b4ecd-6e1a-414b-9dea-f6134a016653,val
cc95a8d6-f73d-4040-b2bc-3305f1be510e,val
cf9db3f8-11b3-4e2c-a8db-daf9015df2ab,val
d05ede0d-bc51-4b88-83ca-81acb77483a0,val
d12a3132-8f4e-48f3-a8f3-e1a9f3832f24,val
d1d5f6d0-63f1-429a-a44f-5cf6704fd167,val
d3d0e90e-9bf3-40ff-b60e-18283d86d522,val
d5f66ed2-0f17-4670-90a1-94859fbaf11e,val
d9b405ae-4cb7-499f-83fb-d75fd11e2585,val
d9db156e-3fe7-4aee-9cdd-4ae877a1362b,val
dcedbc67-36cd-4727-9dbf-96bc69dd1d8e,val
dd7a24a7-80d9-4c21-9ff3-b7ae8771e410,val
dd96ccec-8374-4510-b295-b832eb539878,val
de7af272-363f-4a60-b656-d0fbb27f3332,val
dfb56765-deb1-4166-9b7b-e017de8c590e,val
e2f49be0-bb4f-4968-b96b-a608a18bb7ba,val
e45e52dd-413b-49f7-b40d-86181f75e42d,val
e6f1a8c9-690b-47a3-ba71-13343541fda6,val
e7dde2a0-fa92-4faa-b399-07ea818444a9,val
e80e8176-00f0-4110-8e4b-ee452b3fe649,val
eed7a65c-b250-4de3-90d0-ebb69c0181f0,val
f039b7f6-c55a-47c8-b43a-adc2d94ec40c,val
f0b4a1be-0628-463f-9332-3f9a423fcda7,val
f0cbea20-9c04-48a3-bfbf-b136c3edeb28,val
f140d6b5-d829-49ab-93c8-da24648e07d8,val
f218743d-5e8b-436e-91bd-b7b3664c56c3,val
f2593a7a-4168-4a60-90fb-9bb0ba9a262b,val
f3f1fd9d-3dee-4ae6-b209-8b48421df001,val
f7514187-9f7d-48b8-abdb-a2404542e8d2,val
f7a36612-7dc2-4951-b0cb-0c17c95d5c51,val
f7c9da20-29e7-4dc4-9e52-44680c26a65a,val
f9ceb3bd-594a-456d-a58b-203543ada490,val
fae1d55d-cc37-4b36-a841-4b9fcb8cf432,val
fb1292ee-58f8-46af-99cd-4dee2251a06c,val
fb85b0f8-7f3f-40ea-b4e5-65f91fbb9ee7,val
fb94c995-fd1f-4f43-a1c0-0489771b88a5,val
fc4619d2-689f-4405-b21e-f3e95d4647da,val
fc75b026-1ba3-4e15-b8b6-f326e09cc4fc,val
fd94b3a6-fe06-4151-b3ea-097e585bd540,val
ff6464b5-9368-49bf-8f5d-99127163bff9,val
